SMILES,prediction
OC[C@H]1O[C@H](C[C@@H]1OC(=O)c2cccnc2)N3C=C(F)C(=O)NC3=O,0
OC[C@H]1O[C@H](C[C@@H]1OC(=O)c2ccccc2)N3C=C(F)C(=O)NC3=O,0
S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1,0
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N)C,0
Cc1cc(ccc1NC(=O)c2cc(ncn2)N(CC3CC3)C4CCCCC4)S(=O)(=O)NCCC(=O)O,0
Cc1ccc(cc1c2ccc3c(NC(=O)C34CCN(CC4)S(=O)(=O)C)c2)c5n[nH]c(C)n5,0
Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)NS(=O)(=O)C)CC3,0
C[C@H](Cc1cccc(CC(=O)NCc2cc(ccc2F)C(F)(F)F)c1)NC[C@H](O)c3ccc(O)c(CO)c3,0
CN1CCN(CC1)C(=O)CCNC(=O)[C@@H](Cc2ccccc2)NC(=O)C3(CCCC3)NC(=O)c4cc5ccccc5s4,0
ONC(=O)[C@H]1CCC[C@H]1NC(=O)c2ccc(Cn3c(nc4ccccc34)C5CC5)cc2,0
Cc1c(Cc2ccccc2S(=O)(=O)c3ccc(F)cc3)c(nn1CC(=O)O)c4ccccc4,0
Cc1c(Cc2ccccc2S(=O)(=O)c3ccccc3)c(nn1CC(=O)O)c4ccccc4,0
CCCC(=O)c1cc(C#N)c(nc1SC)N2CCC(CC2)C(=O)NS(=O)(=O)C3(CC3)c4ccccc4,0
O=C1COc2ccc(CNC3CCN(CCN4C(=O)C=Cc5ccc(cc45)C#N)CC3)nc2N1,0
C[C@H](n1cnc2c(nc(cc12)c3cncc4[nH]ccc34)N5CCOC[C@H]5C)S(=O)(=O)C,0
Cc1cc(C)cc(Nc2nccc(n2)n3cc(C)c(CN4CC[C@@H](O)C4)c3)c1,0
CC(C)C[C@H](NCCN)c1cccc(F)c1N2CCN(CC2)C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N4CCCC4=O,0
COc1ccc(cc1)n2nc(c3CCN(C(=O)c23)c4ccc(cc4)C5(CN6CCCC6=O)CC5)S(=O)(=O)C,0
CNCC(=O)N[C@@H](C(C)C)c1cccc(F)c1N2CCN(CC2)C(=O)[C@H](C)Cc3ccc(Cl)cc3Cl,0
O1C(C)C(O)C(OC)CC1OC1CC2(O)CCC3C(CCC4(C)C(CCC34O)C3=CC(OC3)=O)C2(CC1)C=C,0
CN1C(=O)N=C(OCc2ccc(Oc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)C=C1N4CCOCC4,0
OC[C@H]1O[C@H](C[C@@H]1OC(=O)C(Cl)Cl)N2C=C(F)C(=O)NC2=O,0
Brc1ccc(OP(OC[C@H]2O[C@@H](N3C=C(C)C(=O)NC3=O)C=C2)(=O)NC(C(OC)=O)C)cc1,0
S1[C@H]2N(C(C(O)=O)=C(C1)C)C(=O)[C@H]2NC(=O)[C@@H](N)C=1CC=CCC=1,0
S1C2N(C(=O)C2NC(=O)C(N)C=2CC=CCC=2)C(C(O)=O)=C(C1)C,0
O(Cc1ccccc1)C(=O)CC[C@H](N)C(=O)NC(C(O)=O)C,0
S1[C@H]2N(C(C(O)=O)=C(C1)C)C(=O)[C@H]2NC(=O)[C@H](N)C=1CC=CCC=1,0
O(C)c1cc2c(cc1OC)CCN[C@@H]2C[C@H]1C[C@@H]2N(C[C@@H]1CC)CCc1cc(OC)c(OC)cc12,0
O[C@@H]1Cc2c(cccc2)[C@@H]1NC(=O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(C[C@H]1C(=O)NC(C)(C)C)Cc1cccnc1,0
OC[C@H]1O[C@H](C[C@@H]1OC(=O)c2ccccc2Cl)N3C=C(F)C(=O)NC3=O,0
OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(F)C(=O)NC2=O,0
S(=O)(=O)(NC)Cc1cc2c([nH]cc2CCN(C)C)cc1,0
CN(C)CCNc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,0
CN1CCC[C@@H]([C@H]1C(=O)Nc2ccc(OCc3cc(C)nc4ccccc34)cc2)C(=O)NO,0
COc1cc(C)c(c(C)c1)S(=O)(=O)N(C)CCOCC(=O)N2CCN(CCN(C)C)CC2,0
Cc1c(C2=NN(Cc3ccc(F)cc3F)C(=O)C=C2)c4cc(F)ccc4n1CC(=O)O,0
Cc1coc2cc(Cl)c(Oc3ccncc3C(=O)N4CCN(C5CC5)c6ccccc46)cc12,0
Fc1cccc(\C=C\C(=O)NC2(CCCC2)C(=O)N[C@H](Cc3ccccc3)C(=O)NCC4CCN(CC5CCOCC5)CC4)c1,0
Cc1cccc(\C=C\C(=O)NC2(CCCC2)C(=O)N[C@H](Cc3ccccc3)C(=O)NCC4CCN(CC5CCOCC5)CC4)c1,0
BrC1Nc2c3C1CC1N(CC(C=C1c3ccc2)C(=O)NC1C(C2N(C(CC(C)C)C(=O)N3C2CCC3)C1=O)C(C)C)C,0
O=C1NC(=Nc2n(cnc12)COCCOC(=O)C(N)C(C)C)N,0
CC(C)(C)c1ccc(cc1)C(=O)O[C@H]2C[C@@H](O[C@@H]2CO)N3C=C(F)C(=O)NC3=O,0
CCCCc1ccc(cc1)c2nc(C)c(s2)\C(=N\N=C(N)N)\C,0
OC(=O)CC(c1cccnc1)n2ccc3c(CCc4ccc5CCCNc5n4)cccc23,0
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc2ccccc2,0
Cc1cc(COc2ccc(NC(=O)[C@H]3NCCC[C@@H]3C(=O)NO)cc2)c4ccccc4n1,0
CC(C)[C@@H]1NC(=O)c2csc(n2)[C@@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H]4CCCN4C(=O)[C@H](Cc5ccccc5)NC1=O)C(C)C)C(C)C,0
O[C@@H](C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCc3cc(Cl)ccc3n4cnnn4)c5ccccc5,0
COc1ccc(cc1)n2nc(cc2C(=O)Cc3ccc(cc3F)N4C=CC=CC4=O)C(=O)N,0
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0
OC1=C2[C@@H]([C@H](c3c1c(O)ccc3)C)[C@H](O)[C@@H]1[C@@](O)(C(=O)\C(=C(/O)\N)\C(=O)[C@H]1N(C)C)C2=O,0
s1c2c(ccc(O)c2)c(C(=O)c2ccc(OCCN3CCCCC3)cc2)c1-c1ccc(O)cc1,0
O1CCCC1C(=O)NCCCN(C)c1nc(N)c2cc(OC)c(OC)cc2n1,0
CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3cnc(N)c(n3)C(=O)Nc4cnccc4CN5CCCC5,0
NCc1ccc(cc1c2cccc(c2)C(=O)Nc3ccccc3)C(=O)Nc4ccncc4F,0
O[C@@H](C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCc3cc(Cl)ccc3n4cnnn4)c5ccccc5F,0
COc1ccc(cc1)n2nc(C(=O)N)c3CCN(C(=O)c23)c4ccc(cc4)c5ccccc5CN(C)C,0
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc4c[nH]cn4)NC(=O)[C@H](CCC(=O)N)NC(=O)CCC(=O)N[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N6CCC[C@H]6C(=O)NCC(=O)N,0
CC(C)[C@H](N(C)C(=O)[C@@H](N)Cc1ccccc1)C(=O)N(C)[C@@H](Cc2ccc(O)c(c2)C(C)(C)C)C(=O)N,0
O1CC(=CC1=O)C1CC[C@]2(O)[C@H]3[C@H](C[C@@H](O)[C@]12C)[C@]1([C@@H](C[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]4O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@@H](O)C5)[C@@H](O)C4)[C@@H](O)C2)CC1)CC3)C,0
O(C)c1ccc(cc1)CC(NCC(O)c1cc(NC=O)c(O)cc1)C,0
Clc1ccc(cc1)C(N1CCN(CC1)CCOCCO)c1ccccc1,0
Clc1ccc(cc1)C(N1CCN(CC1)CCOCC(O)=O)c1ccccc1,0
O=C(NC(=O)[C@@H](N)Cc1c2c([nH]c1)cccc2)C,0
COc1cncc(c1)c2cccc(c2)C3(N=C(N)N4CC(F)(F)CN=C34)c5ccc(OC(F)F)cc5,0
CN1CCN(CC1)c2ccc(C(=O)Nc3[nH]nc4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC6CCOCC6)c2,0
CN(C)C(=O)c1cccc(\N=C\2/C(=C(O)C2=Nc3ccccc3)O)c1O,0
CCC1(C)NC(=O)c2cc(ccc2NC1=O)S(=O)(=O)Nc3ccccc3,0
CC(C)(F)c1nc2ccccc2n1Cc3ccc(cc3)C(=O)N[C@@H]4C[C@@]5(CCCO5)C[C@@H]4C(=O)NO,0
CN1CCN(CC1)c2ccc(C(=O)Nc3[nH]nc4ccc(Cc5cc(F)cc(F)c5)cc34)c(NCCF)c2,0
COc1ccc(cc1)n2nc(C(=O)N)c3CCN(C(=O)c23)c4ccc(cc4)C5(CC5)N(C)CCO,0
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCNCC3,0
CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,0
CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]56OC(=O)O[C@H]5[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c7ccccn7)C(=C1C6(C)C)C)OC(=O)N(C)C,0
CCOc1ncc(cc1c2nc(O)c3nn(CCN4CCOCC4)c(CC)c3n2)S(=O)(=O)N5CCN(CC)CC5,0
CCOC(=O)c1cnc(N2CCN(CC2)C(=O)NS(=O)(=O)c3ccc(C)cc3)c(Cl)c1,0
COC1=C(C(=O)N(C)N=C1)c2ccc(C[C@@H](CO)NC(=O)c3c(Cl)cccc3Cl)cc2,0
OC(CNC(C)C)c1ccc(NC(=O)C)cc1,0
FC1=CN([C@H]2O[C@@H](COC(=O)C(N)C(CC)C)[C@H](O)C2)C(=O)NC1=O,0
CN1C(=O)C=C(N2CCCN(CCCN3c4ccccc4CCc5ccc(CC(=O)O)cc35)CC2)N(C)C1=O,0
CC(C)C[C@H](NC(=O)[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(C)C)C=O,0
CC(C)(C)C[C@H]1C[C@H](CCN1)C2=CC(=O)NO2,0
O=C1NOC(=C1)[C@H]2CCN[C@@H](CCc3ccccc3)C2,0
O[C@@H](C(=O)N1CC[C@@H]2C[C@]12C(=O)NCc3cc(Cl)ccc3n4cnnn4)c5ccccc5,0
CNCC1(CC1)c2ccc(cc2)N3CCc4c(C3=O)n(nc4C(F)(F)F)c5ccc(OC)cc5,0
CO[C@H]1C(=O)[C@]2(C)CC[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]56OC(=O)O[C@H]5[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c7ccccc7)C(=C1C6(C)C)C,0
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc4c[nH]cn4)NC(=O)[C@H](CCC(=O)O)NC(=O)CCC(=O)N[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N6CCC[C@H]6C(=O)NCC(=O)N,0
s1nc(C(=O)Nc2cc(ccc2)C(F)(F)F)c(NCc2c3c(ncc2)cccc3)c1,0
Cn1nc(C(=O)O)c2CCc3cnc(Nc4ccccc4)nc3c12,0
CCN(C)Cc1ccccc1N2CCC(CC2)NC(=O)c3cc(nn3c4ccc5onc(N)c5c4)C(F)(F)F,0
COc1cc(CN2CCN(C)CC2)ccc1c3nc4c(N[C@@H]5[C@@H]6C[C@@H](C=C6)[C@@H]5C(=O)N)c(Cl)cnc4[nH]3,0
OC[C@@H](NC(=O)C[C@H]1CNC(=O)c2cc(cn12)c3cccc(F)c3)c4ccccc4,0
CCCNc1cc(NC(=O)c2c(F)cccc2F)cc(c1)C(F)(F)F,0
Cc1nn(cc1CN2CC(O)C2)c3ccnc(Nc4ccc5c(c4)c(Cl)c(C)n5C)n3,0
Clc1nc(C(=O)\N=C(\N)/N)c(nc1N)N,0
NC(=O)[C@H](Cc1ccccc1)N2CCNC(=O)CCCN[C@@H](Cc3ccccc3)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC2=O,0
FC1=CN([C@H]2O[C@@H](CO)[C@H](OC(=O)[C@@H](N)[C@H](CC)C)C2)C(=O)NC1=O,0
CCCCCCCCCCCCC(N)C(=O)NC(CCCCCCCCCCCC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N,0
OCCNc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,0
CC(=O)N1CC[C@@H](CN2CCC[C@@H](Cc3ccc(F)cc3)C2)[C@@H](C1)NC(=O)Nc4nc(C)c(s4)C(=O)C,0
CC(C)C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1[C@@H]2OC(=O)O[C@@]23[C@@H](OC(=O)c4ccccc4)[C@@H]5[C@@]6(CO[C@@H]6C[C@H](O)[C@@]5(C)C(=O)[C@H](OC(=O)C)C(=C1C)C3(C)C)OC(=O)C,0
COc1ccc(cc1)n2nc(C(=O)N)c3CCN(C(=O)c23)c4ccc(cc4)C5(CC(=O)N)CC5,0
COc1cccc(C2=C(C)N(Cc3c(F)cccc3C(F)(F)F)C(=O)N(C[C@H](NCCCC(=O)O)c4ccccc4)C2=O)c1F,0
N[C@@H]1CCCN(C1)c2nc3c(Br)cnc3c(O)n2Cc4ccccc4C#N,0
CCOC(=O)c1ccc(\C=C\2/CNC\C(=C/c3ccc(cc3)C(=O)OCC)\C2=O)cc1,0
CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]56OC(=O)O[C@H]5[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c7ccccc7)C(=C([C@@H](OC)C(=O)[C@]13C)C6(C)C)C,0
CC1Nc2cc(Cl)c(cc2C(=O)N1c3ccccc3C)S(=O)(=O)N,0
S(=O)(=O)(Nc1ccc(cc1)C(O)CNC(C)C)C,0
CN(Cc1ccc(F)cc1)C(=O)[C@]2(C[C@H]2CN3CCN(CC3)C(=O)CN4CCCCC4)c5ccc(Cl)c(Cl)c5,0
CC(C)N1Cc2c(NCc3ccc(OC(F)(F)F)cc3)nc(nc2C1=O)N4CCN(CC4)C(=O)C,0
CC(C)N1Cc2c(nc(nc2C1=O)N3CCN(CC3)C(=O)C)N(C)Cc4cc5ccccc5cn4,0
NC(=O)c1cccc(c1)n2nc(c3CCN(C(=O)c23)c4ccc(cc4)c5ccccc5CN6CC[C@@H](O)C6)C(F)(F)F,0
CC(C)[C@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc2ccccc2)C(=O)N[C@@H]3[C@H](O)Cc4ccccc34)C(=O)NCC(F)(F)F,0
Cc1ccc(Nc2c(nc3n2CCN(C(=O)C(C)(C)N)C3(C)C)c4ccc(F)cc4)cc1,0
CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C([C@@H](OC(=O)N(C)C)C(=O)[C@]13C)C5(C)C)C,0
COc1ccc(cc1)n2nc(C(=O)N)c3CCN(C(=O)c23)c4ccc(cc4)N5CCCC[14C]5=O,0
COc1ccc2c(O[C@H]3C[C@@H]4[C@@H](C3)C(=O)N[C@@]5(C[C@H]5\C=C/CCCCNC4=O)C(=O)NS(=O)(=O)C6CC6)nc(nc2c1C)c7ccc(F)cc7,0
COC(=O)N1CCc2c(C1)nc(C)n2[C@H]3C[C@H]4CC[C@@H](C3)N4CC[C@H](NC(=O)C)c5cccc(F)c5,0
COC(=O)N1CCc2nc(C)n([C@H]3C[C@H]4CC[C@@H](C3)N4CC[C@H](NC(=O)C)c5ccccc5)c2C1,0
CC(C)(O)C(=O)N1CCN(CC1)c2ccc(c(c2)C3=C(C(=O)NC3=O)c4c[nH]c5ccccc45)C(F)(F)F,0
CN1C(=O)C=C(N2CCN(CCCN3c4ccccc4COc5ccc(CC(=O)O)cc35)CC2)N(C)C1=O,0
COc1cc(C)c(c(C)c1)S(=O)(=O)N(C)CCOCC(=O)N2CCC(CC2)C3CCN(CC3)C(C)C,0
COc1cccc(c1)c2cccc(c2)C3(N=C(C)C(=N3)N)C4CCN(CC4)C(=O)C,0
CC(C)[C@H](NC(=O)CCN)c1cc(C)ccc1N2CCN(CC2)C(=O)[C@H](C)Cc3ccc(Cl)cc3,0
CNCCN[C@@H](C(C)C)c1cc(C)ccc1N2CCN(CC2)C(=O)[C@H](C)Cc3ccc(Cl)cc3F,0
COC(=O)N[C@H](C(=O)NN(CCC[C@@](O)(Cc1ccccc1)C(=O)N[C@@H]2[C@H](O)Cc3ccccc23)Cc4ccc(cc4)c5ccncc5)C(C)(C)C,0
CC1(C)NC(=O)c2cc(cc(C#N)c2NC1=O)S(=O)(=O)Nc3ccc(F)cc3F,0
OC(=O)CN1C(=O)C2(CC(=O)N(Cc3ccccc3)C2=O)c4cc(Cl)ccc14,0
COc1cc(Cl)ccc1C[C@@H](C)C(=O)N2CCN(CC2)c3ccc(Cl)cc3[C@@H](NC(=O)[C@@H](C)N)C(C)C,0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]4NCCc5cc(OC)c(OC)cc45,0
N[C@@H](CC(=O)N1CCC[C@H]1c2onc(n2)c3ncc(F)cc3F)Cc4cc(F)c(F)cc4F,0
ONC(=O)\C=C\c1ccc2c(c1)nc(CCc3ccccc3)n2CCN4CCCC4,0
ONC(=O)\C=C\c1ccc2c(c1)nc(CCc3ccccc3)n2CCN4CCCC4,0
CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccn6)C(=C([C@@H](OC(=O)N(C)C)C(=O)[C@]13C)C5(C)C)C,0
Cn1c(Cc2nc(O)cc(n2)N3CCOCC3)nc4cc(F)ccc14,0
COc1ccc(cc1)n2nc(C#N)c3N=CN(C(=O)c23)c4ccc(cc4)c5ccccc5CN6CCCC6,0
C(c1ccc2ncccc2c1)n3nnc4ncc(nc34)c5cnn(c5)[C@@H]6CCNC6,0
CC[C@]1(C)NC(=O)c2cc(ccc2NC1=O)S(=O)(=O)Nc3ccc(cc3)C(F)(F)F,0
Fc1cccc(C[C@H]2C[C@H](CCN2)C3=CC(=O)NO3)c1,0
s1c(nnc1SCC=1CS[C@H]2N(C=1C(O)=O)C(=O)[C@H]2NC(=O)Cn1nnnc1)C,0
ONC(=O)CCCCCNC(=O)NC(=O)c1ccccc1,0
CCCNP(=O)(CCl)OC[C@H]1O[C@H](C[C@@H]1N=[N+]=[N-])N2C=C(C)C(=O)NC2=O,1
CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C)OC(=O)N(C)C,1
CC1(C)NC(=O)Cn2c(Nc3ccc(F)c(Cl)c3)c(nc12)c4ccc(F)cc4,1
COc1ccc(cc1C)C2(N=C(N)N3CC(F)(F)CN=C23)c4ccc(F)c(c4)c5cccnc5,1
COC(=O)c1ccc(cc1)c2cc(Cl)c(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2,1
Nc1nc(OC2CCCC2)nc3c1ncn3[C@@H]4O[C@H](CF)[C@@H](O)[C@H]4O,1
CS(=O)(=O)c1ccc(cc1Cl)[C@@H](CC2CCCC2)C(=O)Nc3cnc(cn3)[C@H](O)CO,1
O1[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@@H](C[C@](OC)(C)[C@H](O[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C)[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](OC)(C2)C)[C@@H](C)C1=O)C,1
S(C[C@H](NC(=O)c1cccc(O)c1C)[C@H](O)CN1C[C@@H]2[C@H](C[C@H]1C(=O)NC(C)(C)C)CCCC2)c1ccccc1,1
O1[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@@H](C[C@](OC)(C)[C@H](O[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C)[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](OC)(C2)C)[C@@H](C)C1=O)C,1
COC(=O)N[C@H](C(=O)NN(CCC[C@]1(Cc2ccccc2)[C@H](O)CN([C@@H]3[C@H](O)Cc4ccccc34)C1=O)Cc5ccc(cc5)c6ccccn6)C(C)(C)C,1
COc1cnc2C=CC(=O)N(CCN3CC[C@H](NCc4ccc5OCC(=O)Nc5n4)[C@H](F)C3)c2c1,1
O[C@H](CC1CC1)C(=O)N2C[C@@H]3C[C@@H]3[C@H]2C(=O)NCc4cc(Cl)ccc4n5cnnn5,1
CC(C)n1c(\C=C\C(O)CC(O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13,1
N[C@@H]1CCCN(C1)c2nc3ccnc3c(O)n2Cc4ccccc4C#N,1
COC(C)(C)[C@@H](O)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCc3cc(Cl)ccc3n4cnnn4,1
COc1ccc(cc1)n2nc(C(=O)N)c3CCN(C(=O)c23)c4ccc(cc4)c5ccccc5CN6CCCC6,1
COC(=O)N[C@H](C(=O)NN(CC[C@@](O)(Cc1ccccc1)C(=O)N[C@@H]2[C@H](O)Cc3ccccc23)Cc4ccc(cc4)c5ccccn5)C(C)(C)C,1
CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C13CCN(Cc4ccc(Oc5ccc(cc5)C(=O)NC)cc4)CC3,1
CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12)S(=O)(=O)C,1
O=C(N1CCC(N(Cc2cncn2Cc3ccc(cc3)C#N)CC1)c4ccccc4)C56CC7CC(CC(C7)C5)C6,1
O1NC(=O)C(N)C1,1
n1c2c(CCCC2)c(NCCCCCCCNc2c3CCCCc3nc3c2cccc3)c2c1cccc2,1
Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)NC(=O)CCc4cccc(c4)N=Nc5ccc(O)c(c5)C(=O)O)C(F)(F)F,1
CO[C@H]1C(=O)[C@]2(C)CC[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C1C5(C)C)C,1
CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]56OC(=O)O[C@H]5[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c7ccccn7)C(=C([C@@H](OC)C(=O)[C@]13C)C6(C)C)C,1
O1C(C)C(OC2OC(C)C(O)C(O)C2)C(O)CC1OC1C(OC(OC2CC3CCC4C(CC(O)C5(C)C(CCC45O)C4=CC(OC4)=O)C3(CC2)C)CC1O)C,1
CS(=O)(=O)Nc1ccc(CCN(CCOc2ccc(NS(=O)(=O)C)cc2)c3ccc(c4nonc34)[N+](=O)[O-])cc1,1
Fc1ccc(C[C@H]2C[C@H](CCN2)C3=CC(=O)NO3)cc1,1
O=C(Nc1nc2cccc(c3ccc(NS(=O)(=O)C4CC4)cc3)n2n1)C5CC5,1
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](C)NC(=O)c4csc(n4)[C@@H](NC(=O)[C@@H]5CCCN5C1=O)C(C)C,1
S(O)(=O)(=O)c1ccc(N)cc1,1
CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](OC)C(=O)[C@]13C)C5(C)C)C,1
CN(C)Cc1ccccc1c2ccc(c(F)c2)c3ccc4c(nn(c5ccc6onc(N)c6c5)c4c3F)C(=O)N,1
CCOC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,1
Clc1cc2NC(=O)N(NC3CCN(CC3)CCCN3c4c(NC3=O)cccc4)c2cc1,1
CN1C(=O)C=C(N2CCCN(CC\C=C/3\c4ccccc4COc5ccc(cc35)C(=O)O)CC2)N(C)C1=O,1
COC(=O)N[C@H](C(=O)NN(CC[C@]1(Cc2ccccc2)[C@H](O)CN([C@@H]3[C@H](O)Cc4ccccc34)C1=O)Cc5ccc(cc5)c6cccnc6)C(C)(C)C,1
OC(=O)[C@@H](N)C,1
Clc1cc(ccc1Cl)[C@]1(CCN(C1)C(=O)c1cc(OC)c(OC)c(OC)c1)CCN1CCC(CC1)(C(=O)N)c1ccccc1,1
Clc1cc2NC(=O)N(c2cc1)C1CCN(CC1)CCCN1c2c(NC1=O)cccc2,1
s1cncc1COC(=O)N[C@H]([C@@H](O)C[C@@H](NC(=O)[C@@H](NC(=O)N(Cc1nc(sc1)C(C)C)C)C(C)C)Cc1ccccc1)Cc1ccccc1,1
Cn1c(Cc2nc(O)cc(n2)N3CCOCC3)nc4cccc(c5ccccc5)c14,1
O=C(NCCC1CCN(CC2CCOCC2)CC1)[C@@H](Cc3ccccc3)NC(=O)C4(CCCC4)NC(=O)c5cc6ccccc6s5,1
CNC1(CC1)c2ccc(cc2)N3CCc4c(nn(c5ccc(OC)cc5)c4C3=O)C(=O)N,1
COc1cccc(c1)S(=O)(=O)NC(=O)c2cc(c(OC)cc2OC)c3ccc(C#CCO)s3,1
CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]56OC(=O)O[C@H]5[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c7ccccc7)C(=C1C6(C)C)C)OC(=O)OC,1
O1[C@H]2O[C@H](OC(=O)CCC(O)=O)[C@@H]([C@H]3[C@@]24OOC1(CC[C@H]4[C@@H](CC3)C)C)C,1
O1[C@@H]2O[C@@]3(OO[C@]24[C@@H](CC[C@H]([C@@H]4CC3)C)[C@@H](C)[C@@H]1OC(=O)CCC(O)=O)C,1
O1C2OC3(OOC24C(CCC(C4CC3)C)C(C)C1OC(=O)CCC(O)=O)C,1
